indice;maior_atraso ;margem_bruta_acumulada;prazo_medio_recebimento_vendas;titulos_em_aberto;diferenca_percentual_risco;percentualRisco;faturamento_bruto;margem_bruta;periodo_demonstrativo_em_meses;custos;ano_fundacao;capital_social;score_pontualidade;risco_baixo;risco_medio;risco_muito_baixo;grupo
6344;21;3.955.521.614;70;54935.49;6.785.714.285.714.280;3.214.285.714.285.710;61149400;0;12;0;2005;50000;1;0;1;0;1
6345;2;4.195.278.983;8;19814.4;8.571.428.571.428.570;1.428.571.428.571.420;2173222;535683;12;1637539;2019;300000;1;1;0;0;2
6346;0;5.297.707.079.999.990;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;1;0;0;1;0
6347;0;5.297.707.079.999.990;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;1;0;0;1;0
6348;96;37.602.252.799.999.900;0;0.0;7.499.999.999.999.990;0.25;3057038;0;12;0;2005;220000;0;1;0;0;2
6349;0;4.501.955.836;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;1;0;0;1;0
6350;28;4.369.992.518;19;3960.67;4.464.285.714.285.710;5.535.714.285.714.280;451648;0;6;0;2018;30000;1;0;0;0;1
6351;8;3.522.663.658;0;0.0;7.857.142.857.142.850;2.142.857.142.857.140;2549162;0;12;0;2009;40000;1;1;0;0;2
6352;7;5.994.995.681;75;17250.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;0;0;0;1;0
6353;2;1.719.910.304;60;57600.0;6.785.714.285.714.280;3.214.285.714.285.710;4063074;0;12;0;2017;350000;1;0;1;0;1
6354;3;27.376.047.989.999.900;0;0.0;7.321.428.571.428.570;2.678.571.428.571.420;763868;0;12;0;2000;100000;1;1;0;0;2
6355;3;23.682.702.989.999.900;0;0.0;8.928.571.428.571.420;1.071.428.571.428.570;45293573;22762223;8;22531350;1967;17100000;1;0;0;1;0
6356;0;43.273.421.240.000.000;0;0.0;5.714.285.714.285.710;4.285.714.285.714.280;282707;0;12;0;2019;5000;1;0;1;0;1
6357;23;4.455.297.784;0;0.0;5.535.714.285.714.280;4.464.285.714.285.710;535657;0;12;0;1998;60000;1;0;1;0;1
6358;3;3.565.131.498;142;14450.0;8.035.714.285.714.280;1.964.285.714.285.710;28328845;7030115;12;21298730;2015;500000;1;1;0;0;2
6359;4;0.0;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;0;0;0;1;0
6360;4;0.0;0;0.0;5.357.142.857.142.850;4.642.857.142.857.140;0;0;1;0;2017;100000;0;0;1;0;1
6361;26;46.891.799.170.000.000;19;340109.96;5.357.142.857.142.850;4.642.857.142.857.140;0;0;1;0;2015;80000;1;0;1;0;1
6362;24;37.732.121;0;0.0;5.892.857.142.857.140;4.107.142.857.142.850;1669646;0;12;0;2018;100000;1;0;1;0;1
6363;51;5.954.292.225;0;0.0;7.678.571.428.571.420;2.321.428.571.428.570;129438771;84562606;12;44876165;1984;6000000;0;1;0;0;2
6364;3;5.775.383.164;0;1157142.87;1.0;0.0;0;16209878;10;28390609;2006;11214526;1;0;0;1;0
6365;3;5.775.383.164;0;1157142.87;9.107.142.857.142.850;892.857.142.857.142;69478913;20649133;9;48829780;2002;250000;1;0;0;1;0
6366;5;4.653.190.616;111;15943.86;0.75;0.25;1160566;0;12;0;2011;50000;1;1;0;0;2
6367;0;4.672.693.786;38;5535.4;8.571.428.571.428.570;1.428.571.428.571.420;951889;951889;6;0;1972;6000;1;1;0;0;2
6368;24;4.205.560.185;30;69643.75;7.678.571.428.571.420;2.321.428.571.428.570;2504625;0;6;0;2011;30000;1;1;0;0;2
6369;6;6.438.311.032;46;13480.0;5.357.142.857.142.850;4.642.857.142.857.140;1339251;0;12;0;2010;500000;1;0;1;0;1
6370;149;24.590.085.109.999.900;222;94801.68;6.964.285.714.285.710;3.035.714.285.714.280;11746269;3695790;12;8050479;2011;1425000;1;1;0;0;2
6371;0;5.297.707.079.999.990;0;0.0;9.464.285.714.285.710;535.714.285.714.285;1686193;809946;12;876247;2013;50000;1;0;0;1;0
6372;3;46.028.444.890.000.000;0;0.0;0.75;2.499.999.999.999.990;2768372;718357;10;2050015;2017;40000;1;1;0;0;2
6373;3;35.461.776.770.000.000;0;0.0;8.571.428.571.428.570;1.428.571.428.571.420;57584557;12202965;12;45381592;1988;300000;1;1;0;0;2
6374;5;5.757.704.082;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;0;0;0;1;0
6375;5;5.757.704.082;0;0.0;8.035.714.285.714.280;1.964.285.714.285.710;12914119;0;12;0;2003;100000;0;1;0;0;2
6376;158;44.873.679.829.999.900;0;0.0;9.107.142.857.142.850;892.857.142.857.142;2494506;945371;12;1549135;1996;90000;1;0;0;1;0
6377;21;5.881.468.596;0;0.0;6.607.142.857.142.850;3.392.857.142.857.140;4905479;0;12;0;2002;100000;0;0;1;0;1
6378;19;4.595.985.586;4;4816.0;8.035.714.285.714.280;1.964.285.714.285.710;6363612;4836346;12;1527266;2006;600000;0;1;0;0;2
6379;3;36.848.948.020.000.000;65;8283.68;8.214.285.714.285.710;1.785.714.285.714.280;1542345;0;5;0;2019;50000;1;1;0;0;2
6380;0;36.823.987.770.000.000;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;1;0;0;1;0
6381;33;22.319.325.269.999.900;68;66209.82;7.678.571.428.571.420;2.321.428.571.428.570;8610209;2420538;5;6189671;2003;1000000;0;1;0;0;2
6382;0;22.702.966.100.000.000;163;14760.2;8.035.714.285.714.280;1.964.285.714.285.710;8610209;2420538;5;6189671;2019;1000000;1;1;0;0;2
6383;3;46.028.444.890.000.000;0;0.0;6.964.285.714.285.710;3.035.714.285.714.280;2768372;718357;1;2050015;2017;40000;1;1;0;0;2
6384;0;36.823.987.770.000.000;0;0.0;875;125;7404178;3326710;12;4077468;1999;1000000;1;1;0;0;2
6385;9;47.886.563.950.000.000;34;113370.0;0.75;0.25;44276940;19550284;12;24726656;2006;2897000;1;1;0;0;2
6386;33;22.319.325.269.999.900;68;66209.82;1.0;0.0;0;16209878;10;28390609;2006;11214526;0;0;0;1;0
6387;33;22.319.325.269.999.900;68;66209.82;7.678.571.428.571.420;2.321.428.571.428.570;8610209;2420538;5;6189671;2003;1000000;0;1;0;0;2
6388;3;0.0;0;0.0;8.392.857.142.857.140;1.607.142.857.142.850;1610887;966532;12;644355;1990;150000;0;1;0;0;2
6389;4;42.287.499.100.000.000;128;132458.89;6.071.428.571.428.570;3.928.571.428.571.420;30497661;14042900;9;16454761;2016;400000;1;0;1;0;1
6390;4;0.0;0;0.0;5.357.142.857.142.850;4.642.857.142.857.140;0;0;1;0;2017;100000;0;0;1;0;1
6391;3;4.726.548.049;67;4385.26;6.071.428.571.428.570;3.928.571.428.571.420;263102;56175;12;206927;2017;10000;1;0;1;0;1
6392;99;0.0;0;0.0;9.107.142.857.142.850;892.857.142.857.142;32045758;12464687;12;19581071;2002;800000;0;0;0;1;0
6393;6;4.254.318.684;0;0.0;6.428.571.428.571.420;3.571.428.571.428.570;774438;0;12;0;2019;100000;1;0;1;0;1
6394;49;47.549.524.979.999.900;54;161410.78;0.75;0.25;3396494;1015990;12;2380504;1996;10000;0;1;0;0;2
6395;0;0.0;0;0.0;8.392.857.142.857.140;1.607.142.857.142.850;3544599;909189;12;2635410;2001;5000;0;1;0;0;2
6396;149;24.590.085.109.999.900;222;94801.68;7.142.857.142.857.140;2.857.142.857.142.850;14762262;7127474;9;7634788;2011;1425000;1;1;0;0;2
6397;3;479.719.888;110;48121.99;9.642.857.142.857.140;357.142.857.142.857;1900333;203377;12;1696956;1990;200000;1;0;0;1;0
6398;14;5.650.457.739;42;118195.87;6.428.571.428.571.420;3.571.428.571.428.570;120776175;33545891;12;87230284;2004;3000000;1;0;1;0;1
6399;0;28.501.594.199.999.900;0;0.0;6.428.571.428.571.420;3.571.428.571.428.570;1245473;0;12;0;2009;75000;1;0;1;0;1
6400;0;1.808.554.281;0;0.0;8.928.571.428.571.420;1.071.428.571.428.570;6508633;3058385;12;3450248;2012;1000000;1;0;0;1;0
6401;13;3.040.172.091;0;0.0;5.178.571.428.571.420;4.821.428.571.428.570;0;0;1;0;2000;60000;1;0;1;0;1
6402;4;4.477.143.092;0;0.0;0.75;0.25;6229256;0;12;0;1979;100000;1;1;0;0;2
6403;3;479.719.888;110;48121.99;1.0;0.0;0;16209878;10;28390609;2006;11214526;1;0;0;1;0
6404;4;5.492.659.285;8;33660.0;8.035.714.285.714.280;1.964.285.714.285.710;4979335;2199683;9;2779652;2016;600000;1;1;0;0;2
6405;3;4.925.814.105;0;3126.09;6.607.142.857.142.850;3.392.857.142.857.140;385803;184256;12;201547;2016;50000;1;0;1;0;1
6406;0;4.283.613.158;0;0.0;7.678.571.428.571.420;2.321.428.571.428.570;36260825;0;12;0;2014;2700000;1;1;0;0;2
6407;0;6.660.504.827;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;1;0;0;1;0
6408;43;0.0;0;0.0;8.035.714.285.714.280;1.964.285.714.285.710;83515661;38976246;5;44539415;1978;100000;0;1;0;0;2
6409;20;4.380.405.229;105;88914.48;0.75;0.25;4269138;1763873;12;2505265;2002;104500;0;1;0;0;2
6410;103;4.744.776.638;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;0;0;0;1;0
6411;18;4.309.225.536;0;0.0;6.964.285.714.285.710;3.035.714.285.714.280;3432000;0;1;0;1994;100000;1;1;0;0;2
6412;13;4.256.613.191;31;14025.0;4.107.142.857.142.850;5.892.857.142.857.140;5436263;2058404;6;3377859;2016;30000;1;0;0;0;1
6413;40;39.803.713.520.000.000;81;1693918.99;0.75;0.25;22992022;7813398;3;15178624;2000;350000;0;1;0;0;2
6414;0;0.0;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;0;0;0;1;0
6415;0;0.0;0;0.0;9.464.285.714.285.710;535.714.285.714.285;9295986;4676557;12;4619429;2009;20000;0;0;0;1;0
6416;103;4.744.776.638;0;0.0;5.178.571.428.571.420;4.821.428.571.428.570;3935599;0;12;0;2001;99800;0;0;1;0;1
6417;6;4.539.601.499;0;0.0;5.357.142.857.142.850;4.642.857.142.857.140;6618249;0;12;0;2016;0;1;0;1;0;1
6418;23;3.297.961.267;0;0.0;6.428.571.428.571.420;3.571.428.571.428.570;20052539;3766634;12;16285905;2014;1500000;0;0;1;0;1
6419;4;3.501.754.325;102;208980.0;9.642.857.142.857.140;357.142.857.142.857;24083490;7254507;9;16828983;2000;120000;1;0;0;1;0
6420;0;6.919.159.692;48;2773.34;6.428.571.428.571.420;3.571.428.571.428.570;670015;0;12;0;2015;10000;1;0;1;0;1
6421;11;0.0;0;0.0;5.892.857.142.857.140;4.107.142.857.142.850;19418063;0;6;0;2019;310000;0;0;1;0;1
6422;26;6.204.937.249;29;5369.16;8.035.714.285.714.280;1.964.285.714.285.710;8807186;0;12;0;2005;50000;1;1;0;0;2
6423;0;6.660.504.827;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;1;0;0;1;0
6424;0;6.660.504.827;0;0.0;7.321.428.571.428.570;2.678.571.428.571.420;162913;0;12;0;2014;10000;1;1;0;0;2
6425;0;5.293.409.524;0;0.0;1.0;0.0;30487864;8251742;7;22236122;1983;250000;1;0;0;1;0
6426;4;4.739.860.289;0;0.0;5.357.142.857.142.850;4.642.857.142.857.140;260114;0;12;0;2019;100000;1;0;1;0;1
6427;43;35.014.619.090.000.000;0;0.0;5.535.714.285.714.280;4.464.285.714.285.710;3554593;967974;12;2586619;2016;95400;0;0;1;0;1
6428;4;5.168.407.312;0;0.0;0.75;0.25;0;0;1;0;2002;0;1;1;0;0;2
6429;41;34.110.636.200.000.000;0;2760.0;6.071.428.571.428.570;3.928.571.428.571.420;43509979;18213246;12;25296733;1990;600000;0;0;1;0;1
6430;4;5.926.673.774;0;0.0;5.714.285.714.285.710;4.285.714.285.714.280;235315;128962;12;106353;2017;93700;1;0;1;0;1
6431;3;2.724.753;0;0.0;8.392.857.142.857.140;1.607.142.857.142.850;1643606;0;12;0;2014;15000;1;1;0;0;2
6432;31;2.559.469.612;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;1;0;0;1;0
6433;0;5.035.386.632;14;1220.8;6.428.571.428.571.420;3.571.428.571.428.570;1115033;0;12;0;2005;40000;1;0;1;0;1
6434;0;4.283.613.158;0;0.0;7.678.571.428.571.420;2.321.428.571.428.570;36260825;0;12;0;2014;2700000;1;1;0;0;2
6435;0;140.281.632;0;0.0;8.392.857.142.857.140;1.607.142.857.142.850;1123;-124111;12;125234;2011;150000;1;1;0;0;2
6436;87;6.047.446.367;0;0.0;7.321.428.571.428.570;2.678.571.428.571.420;4732145;0;12;0;2004;10000;1;1;0;0;2
6437;53;3.583.783.697;51;1985132.91;6.607.142.857.142.850;3.392.857.142.857.140;64015383;26375821;7;37639562;1991;500000;0;0;1;0;1
6438;4;5.367.386.831.000.000;28;6804.0;8.571.428.571.428.570;1.428.571.428.571.420;133280394;20430980;12;112849414;2010;833345;0;1;0;0;2
6439;9;5.931.999.155;0;0.0;6.964.285.714.285.710;3.035.714.285.714.280;1331604;0;12;0;2014;30000;1;1;0;0;2
6440;31;2.559.469.612;0;0.0;7.857.142.857.142.850;2.142.857.142.857.140;28431753;0;12;0;2000;500000;1;1;0;0;2
6441;22;5.337.089.697;0;0.0;8.214.285.714.285.710;1.785.714.285.714.280;11364350;6355141;12;5009209;2008;1000000;0;1;0;0;2
6442;3;4.621.624.103;9;2100.0;8.571.428.571.428.570;1.428.571.428.571.420;1672570;872685;12;799885;2015;150000;1;1;0;0;2
6443;6;4.707.618.308;26;37782.74;1.0;0.0;0;16209878;10;28390609;2006;11214526;1;0;0;1;0
6444;6;4.707.618.308;26;37782.74;6.428.571.428.571.420;3.571.428.571.428.570;2194352;0;6;0;2012;20000;1;0;1;0;1
6445;5;4.123.162.857;0;20797.0;6.964.285.714.285.710;3.035.714.285.714.280;4515753;-2846171;7;7361924;2018;200000;1;1;0;0;2
6446;3;37.593.471.219.999.900;0;0.0;9.642.857.142.857.140;357.142.857.142.857;9323958;2060504;12;7263454;2000;40000;1;0;0;1;0
6447;25;37.167.603.340.000.000;63;176480.0;0.75;0.25;12123699;3323523;12;8800176;2008;100000;1;1;0;0;2
6448;4;0.0;0;0.0;7.142.857.142.857.140;2.857.142.857.142.850;2218816229;837610879;9;1381205350;2010;9000;0;1;0;0;3
6449;0;5.121.195.341;220;129146.0;9.107.142.857.142.850;892.857.142.857.142;279279000;60302000;12;218977000;1998;27086664;1;0;0;1;0
6450;0;279.896.296;0;0.0;6.428.571.428.571.420;3.571.428.571.428.570;857464;846494;12;10970;2015;80000;1;0;1;0;1
6451;19;6.912.038.462.000.000;54;5200.0;7.678.571.428.571.420;2.321.428.571.428.570;1939187;0;9;0;2006;30000;1;1;0;0;2
6452;6;48.828.071.100.000.000;42;33764.0;9.285.714.285.714.280;714.285.714.285.714;7575754;604056;12;6971698;1997;400000;1;0;0;1;0
6453;27;29.222.112.100.000.000;0;4133.34;9.107.142.857.142.850;892.857.142.857.142;46265229;22408153;12;23857076;1979;1500000;1;0;0;1;0
6454;3;5.215.273.429.999.990;39;205163.37;8.571.428.571.428.570;1.428.571.428.571.420;298054375;91070192;12;206984183;2018;40200000;1;1;0;0;2
6455;18;4.211.230.896;0;0.0;0.75;0.25;8275617;3275426;12;5000191;2010;99000;0;1;0;0;2
6456;25;5.977.435.897;41;11895.0;8.214.285.714.285.710;1.785.714.285.714.280;8418956;4335145;12;4083811;1981;0;0;1;0;0;2
6457;44;5.314.145.404.999.990;18;3906.09;8.035.714.285.714.280;1.964.285.714.285.710;4370060;0;12;0;1998;30000;1;1;0;0;2
6458;23;5.306.585.034;36;246173.7;8.035.714.285.714.280;1.964.285.714.285.710;7851499;2967881;12;4883618;1999;100000;1;1;0;0;2
6459;4;36.222.069.939.999.900;0;0.0;6.428.571.428.571.420;3.571.428.571.428.570;406117;0;12;0;2018;15000;1;0;1;0;1
6460;5;33.047.061.629.999.900;12;11666.67;9.107.142.857.142.850;892.857.142.857.142;8701209;8143128;12;558081;2013;80000;1;0;0;1;0
6461;0;0.0;0;0.0;8.571.428.571.428.570;1.428.571.428.571.420;2672742;0;12;0;2009;75000;0;1;0;0;2
6462;3;0.0;0;0.0;875;125;40699312;16251236;12;24448076;1989;380000;0;1;0;0;2
6463;3;5.208.603.774;0;0.0;9.107.142.857.142.850;892.857.142.857.142;30646091;9686184;12;20959907;1997;11936479;1;0;0;1;0
6464;3;5.261.150.209.000.000;23;20471.75;6.428.571.428.571.420;3.571.428.571.428.570;1005925;843101;6;162824;2018;100000;1;0;1;0;1
6465;0;3.913.870.529;0;0.0;5.892.857.142.857.140;4.107.142.857.142.850;710226;0;6;0;2019;99800;1;0;1;0;1
6466;0;5.018.106.363;328;7999.95;8.571.428.571.428.570;1.428.571.428.571.420;1551944;0;12;0;1994;5000;1;1;0;0;2
6467;0;4.720.119.767;0;0.0;5.714.285.714.285.710;4.285.714.285.714.280;308245;0;12;0;2019;10000;1;0;1;0;1
6468;57;3.158.088.191;0;0.0;5.178.571.428.571.420;4.821.428.571.428.570;575720048;0;12;0;2017;0;1;0;1;0;1
6469;0;2.807.330.247;0;0.0;5.714.285.714.285.710;4.285.714.285.714.280;125056;0;12;0;2018;95400;1;0;1;0;1
6470;0;7.263.291.000.000.000;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;1;0;0;1;0
6471;3;41.827.195.920.000.000;0;0.0;875;125;2694148;0;12;0;2007;35000;1;1;0;0;2
6472;5;5.062.458.972.999.990;0;0.0;7.142.857.142.857.140;2.857.142.857.142.850;7587509;0;11;0;2016;200000;1;1;0;0;2
6473;14;5.629.997.187;49;35550.0;9.107.142.857.142.850;892.857.142.857.142;3685546;1283322;12;2402224;2001;200000;1;0;0;1;0
6474;2;5.502.136.472;53;59049.47;9.107.142.857.142.850;892.857.142.857.142;2172120;1172387;12;999733;1995;400000;1;0;0;1;0
6475;13;0.0;0;0.0;8.571.428.571.428.570;1.428.571.428.571.420;39794167;11008905;10;28785262;2007;1600000;0;1;0;0;2
6476;4;5.436.747.955;39;706540.0;6.428.571.428.571.420;3.571.428.571.428.570;5108914;2753927;4;2354987;2018;95400;1;0;1;0;1
6477;15;4.147.245.696;32;12780.0;7.857.142.857.142.850;2.142.857.142.857.140;6950767;506168;12;6444599;2005;50000;0;1;0;0;2
6478;4;3.395.635.443;228;4624.0;6.428.571.428.571.420;3.571.428.571.428.570;557213;0;7;0;2017;150000;1;0;1;0;1
6479;5;0.0;0;0.0;5.714.285.714.285.710;4.285.714.285.714.280;3721946;0;12;0;2015;20000;0;0;1;0;1
6480;13;0.0;0;0.0;6.607.142.857.142.850;3.392.857.142.857.140;733647;0;12;0;1993;50000;0;0;1;0;1
6481;15;43.550.187.590.000.000;36;81923.75;0.75;0.25;41281527;11218056;6;30063471;2003;50000;0;1;0;0;2
6482;0;0.0;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;0;0;0;1;0
6483;3;3.418.487.932;0;52649.1;9.642.857.142.857.140;357.142.857.142.857;24900453;8288971;12;16611482;2014;500000;1;0;0;1;0
6484;23;5.306.585.034;36;246173.7;8.035.714.285.714.280;1.964.285.714.285.710;7851499;2967881;12;4883618;1999;100000;1;1;0;0;2
6485;23;3.632.365.669;25;2266.67;7.678.571.428.571.420;2.321.428.571.428.570;2972025;0;12;0;1989;250000;1;1;0;0;2
6486;3;48.041.337.009.999.900;0;0.0;8.035.714.285.714.280;1.964.285.714.285.710;3513976;1441090;12;2072886;2013;100000;1;1;0;0;2
6487;9;4.177.026.042;0;0.0;6.428.571.428.571.420;3.571.428.571.428.570;186809;0;12;0;2015;140000;1;0;1;0;1
6488;35;5.988.474.046;42;131000.0;9.107.142.857.142.850;892.857.142.857.142;14515382;5679674;12;8835708;2010;1000000;1;0;0;1;0
6489;0;39.489.255.009.999.900;33;29316.0;6.428.571.428.571.420;3.571.428.571.428.570;2500564;0;12;0;2016;90000;1;0;1;0;1
6490;7;42.971.461.200.000.000;0;0.0;0.75;2.499.999.999.999.990;954865;381283;12;573582;1996;300000;1;1;0;0;2
6491;4;39.489.255.009.999.900;33;29316.0;0.75;0.25;2344868;0;12;0;2014;75000;1;1;0;0;2
6492;3;6.457.560.464.000.000;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;1;0;0;1;0
6493;4;5.080.234.271;0;0.0;0.75;0.25;6494118;0;12;0;2010;200000;1;1;0;0;2
6494;315;5.308.344.846;2;31464.0;0.75;0.25;61508166;29743967;12;31764199;2005;2000000;1;1;0;0;2
6495;9;35.519.796.789.999.900;39;452385.76;6.964.285.714.285.710;3.035.714.285.714.280;23986210;12184056;3;11802154;2004;1010000;0;1;0;0;2
6496;0;6.206.004.051;14;69120.0;9.642.857.142.857.140;357.142.857.142.857;4660811;2332812;12;2327999;2012;200000;1;0;0;1;0
6497;3;5.767.336.905;11;84000.0;0.75;0.25;847213;0;12;0;2009;30000;1;1;0;0;2
6498;10;3.224.962.753;0;0.0;8.035.714.285.714.280;1.964.285.714.285.710;4028570;0;12;0;1999;15000;0;1;0;0;2
6499;51;0.0;0;0.0;6.964.285.714.285.710;3.035.714.285.714.280;94624291;46987812;12;47636479;1995;100000;0;1;0;0;2
6500;0;7.263.291.000.000.000;0;0.0;8.571.428.571.428.570;1.428.571.428.571.420;2588538;0;12;0;2005;20000;1;1;0;0;2
6501;22;6.681.595.223;0;0.0;6.607.142.857.142.850;3.392.857.142.857.140;0;0;1;0;2017;20000;1;0;1;0;1
6502;5;6.139.476.892;0;0.0;7.321.428.571.428.570;2.678.571.428.571.420;14942300;5455181;12;9487119;1996;40000;1;1;0;0;2
6503;0;0.0;0;0.0;6.964.285.714.285.710;3.035.714.285.714.280;305699;0;12;0;2004;30000;0;1;0;0;2
6504;13;4.501.926.536;0;0.0;5.535.714.285.714.280;4.464.285.714.285.710;939696;0;12;0;1992;73000;1;0;1;0;1
6505;96;4.970.506.621;43;14118.48;1.0;0.0;0;16209878;10;28390609;2006;11214526;0;0;0;1;0
6506;38;3.299.805.663;34;15995.67;8.035.714.285.714.280;1.964.285.714.285.710;3349362;0;12;0;2003;20000;1;1;0;0;2
6507;57;5.325.135.056;0;0.0;6.964.285.714.285.710;3.035.714.285.714.280;1839026;0;12;0;1994;30000;1;1;0;0;2
6508;68;4.865.872.793;0;0.0;8.035.714.285.714.280;1.964.285.714.285.710;3089317;1973030;12;1116287;2010;360000;1;1;0;0;2
6509;6;42.002.342.659.999.900;0;0.0;6.428.571.428.571.420;3.571.428.571.428.570;657883;0;12;0;1996;10000;1;0;1;0;1
6510;977;3.314.390.332;65;70235.82;8.571.428.571.428.570;1.428.571.428.571.420;4562323;2390816;4;2171507;2005;65000;1;1;0;0;2
6511;46;467.796.779;0;0.0;5.535.714.285.714.280;4.464.285.714.285.710;6368223;4111234;2;2256989;2009;700000;0;0;1;0;1
6512;65;326.171.528;0;0.0;6.607.142.857.142.850;3.392.857.142.857.140;4424052;0;12;0;2011;10000;0;0;1;0;1
6513;8;3.897.275.988;41;20966.63;1.0;0.0;0;16209878;10;28390609;2006;11214526;1;0;0;1;0
6514;3;4.267.279.522;0;0.0;6.428.571.428.571.420;3.571.428.571.428.570;756168;0;12;0;2013;100000;1;0;1;0;1
6515;3;3.178.338.035;81;31150.67;9.642.857.142.857.140;357.142.857.142.857;12992593;5863972;12;7128621;2005;5000;1;0;0;1;0
6516;23;3.347.945.884;37;1400.0;6.964.285.714.285.710;3.035.714.285.714.280;554401;0;7;0;2009;500000;1;1;0;0;2
6517;57;2.985.736.038;80;57600.0;8.035.714.285.714.280;1.964.285.714.285.710;4584806;1990095;12;2594711;2014;110000;0;1;0;0;2
6518;20;3.207.537.313;19;2680.0;6.607.142.857.142.850;3.392.857.142.857.140;13674293;5469718;12;8204575;2015;100000;0;0;1;0;1
6519;27;5.185.961.055;29;8534.0;5.535.714.285.714.280;4.464.285.714.285.710;1549367;0;12;0;2013;120000;1;0;1;0;1
6520;3;44.441.049.520.000.000;2;3310.89;0.5;4.999.999.999.999.990;8930896;3004491;3;5926405;2017;300000;1;0;1;0;1
6521;31;3.537.143.689;9;1802.0;0.5;4.999.999.999.999.990;1244481;63744;12;1180737;2015;30000;0;0;1;0;1
6522;22;25.021.957.510.000.000;42;21113.39;5.714.285.714.285.710;4.285.714.285.714.280;1308080;0;12;0;2007;30000;1;0;1;0;1
6523;137;41.276.600.119.999.900;44;523457.15;0.75;0.25;42087709;15339754;12;26747955;2004;700000;0;1;0;0;2
6524;0;0.0;0;0.0;1.0;0.0;0;16209878;10;28390609;2006;11214526;0;0;0;1;0
6525;6;586.737.984;147;37880.23;8.035.714.285.714.280;1.964.285.714.285.710;14376685;12985995;12;1390690;2006;100000;1;1;0;0;2
6526;3;4.231.741.089;90;27869.81;6.785.714.285.714.280;3.214.285.714.285.710;57584557;0;12;0;2014;300000;1;0;1;0;1
6527;0;64.502.625;180;4400.0;6.428.571.428.571.420;3.571.428.571.428.570;88205;0;7;0;2017;20000;1;0;1;0;1
6528;4;41.011.892.899.999.900;118;529820.0;875;125;23749823;11605049;6;12144774;2009;10000;1;1;0;0;2
6529;13;0.0;0;0.0;8.571.428.571.428.570;1.428.571.428.571.420;39794167;11008905;10;28785262;2007;1600000;0;1;0;0;2
6530;8;3.847.340.235;41;8746.33;8.214.285.714.285.710;1.785.714.285.714.280;1509259;516249;12;993010;2016;20000;1;1;0;0;2
6531;52;46.297.062.380.000.000;0;0.0;7.142.857.142.857.140;2.857.142.857.142.850;592041;0;5;0;2013;530000;1;1;0;0;2
6532;3;4.871.002.632;0;0.0;875;125;3458298;0;12;0;2011;100000;1;1;0;0;2
6533;3;54.647.325.499.999.900;0;0.0;625;375;1439506;0;12;0;2003;20000;1;0;1;0;1
6534;14;5.650.457.739;42;118195.87;6.428.571.428.571.420;3.571.428.571.428.570;120776175;33545891;12;87230284;2004;3000000;1;0;1;0;1
6535;13;4.256.613.191;31;14025.0;4.107.142.857.142.850;5.892.857.142.857.140;5436263;2058404;6;3377859;2016;30000;1;0;0;0;1
6536;107;6.087.450.151;35;29100.0;5.892.857.142.857.140;4.107.142.857.142.850;7538965;0;12;0;2009;300000;0;0;1;0;1
6537;2;5.036.020.997;27;9470.0;8.035.714.285.714.280;1.964.285.714.285.710;6666820;3355953;12;3310867;2008;200000;1;1;0;0;2
6538;18;3.745.726.656;44;90290.9;6.785.714.285.714.280;3.214.285.714.285.710;9049348;-167469;9;9216817;2009;30000;0;0;1;0;1
6539;15;36.683.052.479.999.900;0;0.0;5.892.857.142.857.140;4.107.142.857.142.850;472629;274150;10;198479;2018;150000;1;0;1;0;1
6540;91;3.831.393.429;165;362410.6;8.035.714.285.714.280;1.964.285.714.285.710;116830799;0;12;0;2003;2000000;0;1;0;0;2
6541;3;4.534.606.424;37;6877.68;0.75;0.25;16860308;0;12;0;2006;10000;1;1;0;0;2
6542;11;5.570.539.036;107;12070.0;8.035.714.285.714.280;1.964.285.714.285.710;1842884;0;12;0;2010;40000;1;1;0;0;2
6543;0;0.0;0;0.0;0.75;0.25;258616;0;12;0;2013;5000;0;1;0;0;2
6544;3;5.679.601.321;0;0.0;8.571.428.571.428.570;1.428.571.428.571.420;3012310;0;12;0;2008;100000;1;1;0;0;2
6545;3;8.946.682.243;0;0.0;0.75;0.25;527472;374004;12;153468;2014;120000;1;1;0;0;2
